@id,@lon,@lat,name,opening_hours,website,addr:street
2137628252,2.3968247,48.7932295,Eetho,,,
2138310206,2.3500775,48.8605110,Citadium,Mo-sa 11:00-20:00,,Rue Quincampoix
2138310213,2.3496718,48.8606099,Nike,,,
2145074447,2.3896829,48.8445510,Billy The Kid,Tu-Sa 10:00-19:00,,
2145835680,2.3890948,48.8453293,Silver Creek,,,
2146056940,2.3484789,48.8602439,Redskins,,,
2146056941,2.3479713,48.8603466,Schott,,,
2146056955,2.3486458,48.8605765,44th Square,,,
2154724511,2.2200791,48.8422081,Vestiboutique,,,
2154724563,2.2201592,48.8421925,,,,
2161521571,2.2373703,48.8805436,Attache Cœur,,,
2161521581,2.2367090,48.8799826,La Puce à l'Oreille,,,
2166859755,2.3037964,48.8706224,Best Mountain,,,
2173554562,2.3505816,48.8206985,Boîte à Surprises,,,
2178148280,2.3503036,48.8617804,Columbia,,,
2184101520,2.3627688,48.8229044,Hoa Ly,,http://www.hoaly.fr,
2187142318,2.3092912,48.8696390,Banana Republic,,,
2191591240,2.3614139,48.8119511,Platinium,,,Avenue de Fontainebleau
2191591243,2.3612906,48.8123026,Albert,,,Avenue de Fontainebleau
2191634593,2.3608793,48.8136275,La Station des Affaires,,,Avenue de Fontainebleau
2191634597,2.3609096,48.8135266,Paradis D'griff,,,Avenue de Fontainebleau
2191682044,2.3612289,48.8143956,JN Espace Mariage,,,Avenue de Fontainebleau
2191773986,2.3602359,48.8156236,Jean's Maverick,,http://www.repairjeans.com,
2193289262,2.3494585,48.8258722,MZR Chic,,,
2194705296,2.3317488,48.8279266,Lilas,,,Rue d'Alésia
2194983204,2.3275805,48.8279462,Lilina,,,Rue d'Alésia
2195019201,2.3270133,48.8275002,Promod,,,
2195019203,2.3262903,48.8271950,Newsport,,,Avenue du Général Leclerc
2195019205,2.3269747,48.8274196,Celio,,,
2217707737,2.3622582,48.8251962,Mydo Mod's,,,
2217707748,2.3618763,48.8250834,Kim Fashion,,,
2219924812,2.3245773,48.8236543,Dany Boutique,,,
2239327031,2.2968524,48.8369830,Outlet Store,Mo-Su 10:30-19:30,,Rue de la Convention
2239344491,2.2973004,48.8368521,Antonelle,,,
2252820798,2.3072689,48.8274773,Maria,,,
2256148294,2.2824179,48.8351902,Des Griffes Boulevard,,,Boulevard Victor
2256148299,2.2820477,48.8352961,Des Griffes Boulevard,,,Boulevard Victor
2258768717,2.3066491,48.8276257,Ober,,,
2273162701,2.3255348,48.8242665,Caprices...,Mo-Sa 10:00-20:00,,
2273222575,2.2830526,48.8435677,Jessica,,,Rue Saint-Charles
2273226202,2.2824599,48.8428973,Kenzie,,,Rue Saint-Charles
2273228292,2.2818905,48.8426567,Alice Son's,,,Rue Saint-Charles
2273232847,2.2817248,48.8424681,Bedros,Tu-Sa 10:30-19:00  Mo 14:30-19:00,,Rue Saint-Charles
2273249435,2.2810949,48.8417482,Elegantissimo,,,Rue Saint-Charles
2274029188,2.3612397,48.8899941,Élégance & Vous,,,
2275170524,2.3623566,48.8898928,Riquet Fashion,,,
2279510082,2.3596824,48.8899991,Miss Moni,,,
2285154161,2.3608708,48.8901925,,,,
2299620009,2.2702552,48.9148519,Gallery 512,,,
2301505902,2.3606975,48.8263554,Shanghai,,,
2301882946,2.3564462,48.8278097,Lingerie Lisa,Tu-Th Sa 10:00-13:30 14:30-19:00; Fr 10:00-19:00,,
2301882954,2.3566685,48.8271259,Place des Marques,,,
2305186091,2.3601651,48.8909811,Vert d'O,Mo-Sa 10:00-19:30,,
2309500714,2.3452642,48.8596610,C&A,,http://www.canda.com,Rue de Rivoli
2310467226,2.3600444,48.8917645,,,,
2327289914,2.3165196,48.8132448,Mystère et Boule de Gomme,Tu-Sa 10:00-19:00,,
2329102916,2.4181774,48.7941839,Gémo,,,
2336070798,2.1938001,48.8620448,,,,avenue de Fouilleuse
2336070801,2.1947125,48.8622901,Camaïeu,Mo-Sa 09:00-20:00,,avenue de Fouilleuse
2338056770,2.4351065,48.8468405,Le Galion,,,
2342410364,2.4353634,48.8469280,Céline Lingerie,,,
2344644906,2.3166513,48.8134811,Les Pénélopes,Tu-Sa 11:00-19:30,,
2347882870,2.3288785,48.8698753,Gant Store,,,
2352375201,2.3358820,48.8514105,Curling,,,
2354944442,2.2643374,48.8018925,Jerode,,,
2358812836,2.3637571,48.8668099,Celio,Mo-Sa 10:00-19:30,,
2358812839,2.3640437,48.8666401,Etam Lingerie,,,
2359419005,2.4345405,48.8482903,Vanille,,,
2361592111,2.2432365,48.7827644,,,,
2363482523,2.2647834,48.8022146,Perlato,,,
2365654398,2.4362701,48.8482245,Ane Thon,,,
2365885184,2.3514873,48.8162412,Gizelle Élégance,,,
2387355914,2.3701144,48.8715183,Stock griffes,,,
2387978318,2.3638125,48.8559341,Deby Debo,,,
2387978826,2.3643336,48.8562216,Zadig & Voltaire,,,
2387979284,2.3647291,48.8564231,The Kooples,,,
2388380597,2.3648030,48.8537661,Tera Bora,,,
2388388749,2.3652900,48.8536358,Du Pareil au Même,,,
2389188910,2.3646309,48.8559647,Rynshu,,,
2389246941,2.3637740,48.8565591,Aridza Bross,,,
2389246945,2.3638455,48.8565428,Majestic Filatures,,,
2389258698,2.3632513,48.8568654,American Vintage,,,
2389264964,2.3629948,48.8569234,Autour du Monde,,,
2389269187,2.3624996,48.8569290,Eva Tralala,,,
2389269188,2.3626994,48.8568667,Ekyog,,,
2389298898,2.3614179,48.8573010,Spontini,,,
2389298899,2.3612704,48.8573609,Princesse Tam-Tam,,,
2389300817,2.3612747,48.8575105,ba&sh,,,
2389301021,2.3611543,48.8575593,Maje,,,
2389304165,2.3606653,48.8575793,Aubade,,,
2389304166,2.3605555,48.8576247,Comptoir des Cotonniers,,,
2389309642,2.3599733,48.8579302,Gérard Darel,,,
2389310269,2.3597302,48.8580518,Les Petites...,,,
2389311356,2.3599035,48.8581466,Claudie Pierlot,,,
2389313449,2.3594954,48.8581817,Sessùn,,,
2389313450,2.3594424,48.8582122,Zapa,,,
2389315295,2.3589293,48.8586947,Zadig & Voltaire,,,
2389317628,2.3584631,48.8587371,Fragonard,,,
2389318674,2.3583233,48.8588427,April May,,,
2389318675,2.3582411,48.8588902,Les Bourgeoises,,,
2389318676,2.3583848,48.8588028,Antoine&Lili,,,
2389465890,2.3484234,48.8634708,Destock,,,
2394065562,2.3491106,48.8614639,ACZ,,,
2394065565,2.3491315,48.8615076,Gold Foot,,,
2394065576,2.3491473,48.8615372,Oprah Paris,,,
2394065585,2.3491735,48.8615809,Vintage Story 66,Mo-Sa 11:30-19:30,,
2394916419,2.3710221,48.8479620,L'Empereur Chemisier,,,
2395413228,2.4355429,48.8473129,Caroll,Tu-Fr 10:00-19:00; Mo 13:30-19:00; Sa 10:00-19:30,,
2395413239,2.4356827,48.8473074,Etam,,,
2395413240,2.4362649,48.8472843,Gérard Darel,,,
2395413241,2.4361927,48.8472872,Ilva,Mo-Fr 10:30-19:15; Sa 10:30-19:30,,
2395413243,2.4354510,48.8473165,Un Deux Trois,,,
2395413252,2.4358744,48.8472998,Nina Kaufmann,,,
2395413255,2.4359715,48.8472959,Naf Naf,Tu-Sa 10:00-19:30,,
2395413259,2.4358215,48.8473019,Calzedonia,,,
2395413263,2.4361324,48.8472896,Z Génération,Mo-Sa 10:00-19:00,,
2404825153,2.2402471,48.8375882,Oliver Grant,,,
2405146657,2.2396698,48.8369106,,,,
2405146659,2.2397909,48.8369256,,,,
2405146669,2.2399634,48.8371983,,,,
2405146670,2.2399407,48.8372780,,,,
2405146672,2.2399180,48.8373577,,,,
2405146675,2.2398828,48.8374814,,,,
2405943784,2.4371073,48.8475031,Des Petits Hauts,Mo 13:00-19:00; Tu-Sa 10:00-19:00,,
2405943786,2.4379728,48.8470623,Talha Monde,Tu Th-Sa 10:00-19:30; We 14:30-19:30,,
2405943790,2.4356500,48.8471407,Celio,Mo-Sa 10:00-19:30,,
2405943791,2.4370851,48.8474011,ba&sh,Tu-Sa 10:30-19:30; Mo 13:00-19:30,,
2405943793,2.4368374,48.8474877,Compagnie de Californie,,,
2405943794,2.4359578,48.8471261,Un Jour Ailleurs,Mo 14:00-19:00; Tu-Sa 10:00-19:00,,
2405943798,2.4358691,48.8471303,Du Pareil au Même,,,
2405943799,2.4371845,48.8479685,Ekyog,,,
2405943805,2.4379042,48.8470644,Kookaï,Tu-Fr 10:30-19:30; Mo 14:30-19:30; Sa 10:00-19:30,,
2405943806,2.4368884,48.8478215,Le Square,,,
2405943807,2.4371729,48.8479098,Maje,Mo-Sa 10:30-19:30,,
2405943814,2.4376838,48.8470713,Givemefive,Tu-Sa 10:00-13:00 14:00-19:00; Mo 14:00-19:00,,
2405943816,2.4357137,48.8471377,Zappa,,,
2405943818,2.4368183,48.8473948,Patrick Gérard,,,
2405943819,2.4362142,48.8471139,Petit Bateau,Mo-Sa 10:00-19:00,,
2405943821,2.4374247,48.8472381,Princesse Tam-Tam,Tu-Sa 10:30-19:00; Mo 14:00-19:00,,
2405943822,2.4373812,48.8470807,Remake,Mo-Sa 10:00-19:00,,
2405943823,2.4384297,48.8470406,Sandro,Tu-Sa 10:30-19:30; Mo 13:30-19:30,,
2405943824,2.4385737,48.8470378,Spotland,,,
2405943826,2.4373012,48.8470832,Sud Express,,,
2405943827,2.4349774,48.8471687,Sulky,Tu-Sa 10:00-13:00 14:30-19:30  Su 10:00-13:00,,
2405943828,2.4375858,48.8470743,Claudie Pierlot,Tu-Sa 10:30-19:30; Mo 13:30-19:30,,
2405943832,2.4377490,48.8470692,Ikks Women,Mo 14:00-19:30; Tu-Sa 10:00-19:30,http://stores.ikks.com/fr_fr/boutique/vincennes/ikks-women-vincennes/22c445fecf06ba0a16ec9f3539df54ea,
2405943834,2.4355267,48.8471466,Altermundi,,,
2428529787,2.4367944,48.8458235,Antonelle,Mo-Sa 10:00-19:00,,
2428529795,2.4370435,48.8469280,Arthur,Tu-Sa 10:00-14:00 15:00-19:00; Mo 14:30-19:00,,
2428529820,2.4364491,48.8456624,Devernos,Tu-Sa 10:30-13:30 15:00-19:00,,
2428529851,2.4366902,48.8452819,Jessya,,,
2428529867,2.4366796,48.8468138,Lola Jones,Mo-Sa 10:30-19:30,,
2428529870,2.4364696,48.8457654,Mary Kimberley,Tu-Th 10:30-13:30 15:00-19:00  Fr Sa 10:00-13:30 14:30-19:00  Mo 14:00-19:00,,
2428529872,2.4366451,48.8466424,Maudet,,,
2428529949,2.4365319,48.8460769,Rpère de Femme,,,
2428529955,2.4364995,48.8459145,Sergent Major,Tu-Sa 10:00-19:00  Mo 15:00-19:00,,
2428529961,2.4364570,48.8457023,Shana,,,
2429920488,2.3806382,48.8586477,Kiabi,,,
2445522907,2.3440932,48.8528000,Celio,,,Boulevard Saint-Michel
2449418757,2.2844901,48.8455923,Lynn Adler,,,Rue Saint-Charles
2449440155,2.2847640,48.8456004,ID elle,,,Rue Saint-Charles
2449445771,2.2846462,48.8458771,BIS BOUTIQUE SOLIDAIRE,Mo-Sa 10:00-19:30,https://www.bisboutiquesolidaire.fr/,Rue Saint-Charles
2458280771,2.2853124,48.8462249,Le Coin des Marques,,,Rue Saint-Charles
2458325626,2.2850179,48.8458860,MARY AUDE PARIS St Charles,,,Rue Saint-Charles
2458325627,2.2849464,48.8458029,Atmosphère,Tu-Sa 10:30-20:35  Mo 14:00-19:05,,Rue Saint-Charles
2465408432,2.3649233,48.8639371,Benny,,,
2468805331,2.3285653,48.8751131,Promod,Mo-Sa 09:30-19:30,http://www.promod.fr,Rue de Caumartin
2469086271,2.3286029,48.8756797,Camaïeu,Mo-Sa 09:30-20:00,,
2469086280,2.3284895,48.8758900,Marceline,Mo-Sa 10:30-20:30,,
2477953013,2.2934306,48.7778589,Déclaration,,,
2478201168,2.3455174,48.8642970,Berenice,,,
2478201174,2.3447930,48.8659266,COS,Mo-Sa 10:00-20:00,,
2478201175,2.3446045,48.8663212,women's secret,,,
2478201180,2.3454744,48.8643796,Cotélac,Mo 12:00-19:00; Tu-Sa 10:30-19:00,,
2478201195,2.3442464,48.8664162,Sisley,,,
2478201214,2.3451034,48.8645833,MAX & Co.,,,
2478201223,2.3451367,48.8645147,Redskins,,,
2478201226,2.3448021,48.8650823,Replay,Mo-Fr 11:00-19:30; Sa 10:30-19:30,,
2478201230,2.3444873,48.8665961,Un amour de Lingerie,,,
2478201233,2.3444181,48.8660399,Nina Kendosa,,,
2478201234,2.3453311,48.8641555,Zadig & Voltaire,Mo-Sa 10:30-19:30; Su 10:00-18:00,,
2478201289,2.3441243,48.8673156,,,,
2496113321,2.3371424,48.8516222,Vercourt,,,
2497306401,2.4858832,48.8046241,Jacadi,,,
2497306411,2.4853897,48.8042635,Mia,,,
2497306419,2.4862099,48.8040495,Clin d'Oeil,,,
2497946421,2.3296482,48.8760342,Gentleman Gallery,,,
2497946426,2.3316267,48.8761048,Riu Paris,Mar-Sep: Mo-Sa 09:30-20:00  Oct-Feb: Mo-Sa 09:00-19:30,,
2497946427,2.3289684,48.8757409,Jean-Marc Philippe,Mo-Sa 09:30-19:30,,
2497946433,2.3307211,48.8759617,Princesse Tam-Tam,Mo-Sa 10:00-19:30,,
2497946443,2.3312569,48.8760387,Un Jour Ailleurs,Mo-Sa 10:00-19:30,,
2497946444,2.3285916,48.8755050,Valege,,,
2497946445,2.3285951,48.8755808,Yves Dorsey,,,
2497946465,2.3294310,48.8760030,Coton Doux,,,
2500448612,2.3080068,48.8336118,Ding-Fring,,,
2508259824,2.4874951,48.8379879,O'Scarlett,,,
2521029656,2.3389389,48.8840910,La Fameuse,Mo off; Tu-Sa 11:00-14:00 15:00-20:00; Su 14:30-20:00,www.homies.paris,Rue des Abbesses
2525834036,2.3578358,48.9378992,C&A,,,
2533856383,2.3258816,48.8225486,Jolie,,,
2534017291,2.3033550,48.8696650,Beretta,,,
2535849890,2.3716059,48.8853260,La Halle,,,
2553153342,2.3435966,48.8517740,Côte à Côte,Mo-Sa 10:30-21:00; Su 13:00-20:00,,Boulevard Saint-Michel
2553153344,2.3437935,48.8522142,Etam,,,Boulevard Saint-Michel
2553153349,2.3437473,48.8521205,Lewis,,,Boulevard Saint-Michel
2553153356,2.3440032,48.8526182,Promod,,http://promod.fr,Boulevard Saint-Michel
2553153357,2.3441607,48.8529381,Calzedonia,,,Boulevard Saint-Michel
2556489610,2.2938260,48.8501315,Stock'shop,,,
2558774112,2.4859463,48.7978398,Margo,,,
2558774129,2.4857471,48.7975969,,,,
2559599033,2.4857185,48.7964520,Davril,,,
2559835576,2.4859551,48.7962256,Okaïdi,,,
2559835622,2.4865991,48.7968786,,,,
2563068458,2.2895356,48.8475752,C & M,,,Rue de Lourmel
2574709260,2.2959717,48.8784656,Naf Naf,,,
2575207496,2.3437416,48.8517014,Côte à Côte,,,Rue de la Harpe
2580125956,2.4579883,48.9365061,Miss Tendance,,,
2580125959,2.4583369,48.9367563,Degrif des Marques,,,
2585275312,2.4571353,48.9356723,Indian Fashion,,,
2585286226,2.4584228,48.9368070,Yi Fa,,,
2592465149,2.3360217,48.8512909,Samsøe Samsøe,,https://www.samsoe.com/fr/stores#!/l/paris/27-rue-saint-sulpice/,Rue Saint-Sulpice
2606443650,2.3255059,48.8148872,Mistigriff,,,
2615219653,2.4348348,48.8467120,Nino Boutique,,,
2624452980,2.3220607,48.8294030,Celio,,,
2625311148,2.4347740,48.8454939,Lou Delamare,,,
2626543568,2.3418002,48.8518959,Miss Coquines,,,
2626551366,2.3085370,48.8597313,Ba&sh,,,
2626551369,2.3085974,48.8598596,Le Coin des Marques,,,
2634120405,2.3497794,48.8678294,Frank L.,,,
2655913299,2.3254550,48.8717318,Petit Bateau,Mo-Sa 10:00-19:30,,
2655913301,2.3255416,48.8718724,Catimi,,,
2655913304,2.3256651,48.8720337,Jacadi Paris Tronchet,Mo-Sa 10:00-19:30,,
2655913309,2.3258525,48.8722774,Arthur,,,
2655913314,2.3258364,48.8722580,Olivier Grant,,,
2655913316,2.3259332,48.8723704,Etam Lingerie,,,
2655913319,2.3259648,48.8724134,Aubade,,,
2655913322,2.3261293,48.8726607,Princesse Tam-Tam,Mo 11:00-19:30; Tu Th-Sa 10:30-19:30,,
2655913325,2.3261013,48.8726227,Rodier,,,
2655913327,2.3260678,48.8725778,Charles Cotonay,,,
2655913330,2.3260334,48.8725340,Sophie-flore,Mo 11:00-19:00; Tu-Sa 10:00-19:00,,
2655915228,2.3264277,48.8730708,Comptoir des Cotonniers,,,
2655922954,2.3265888,48.8733013,Devernois,,,
2655932806,2.3257923,48.8715174,Christine Laure,,,
2655932812,2.3261463,48.8719902,The Kooples,,,
2655938073,2.3262168,48.8720864,Caroll,,,
2655938074,2.3262977,48.8721955,Gants Helion,,,
2655938076,2.3263471,48.8722656,Chassagnard,,,
2655942713,2.3264171,48.8723703,Wimona,,,
2655943844,2.3268434,48.8729370,Ekyog,Mo 11:30-19:15; Tu-Sa 10:30-19:15,,
2656051550,2.3235016,48.8692226,Cerruti 1881,,,
2656051552,2.3243047,48.8690014,Massimo Dutti,,,
2656051554,2.3245111,48.8689405,Tru Trussardi,,,
2656051559,2.3249862,48.8692013,Kenzo,Mo-Sa 10:30-19:30,,Boulevard de la Madeleine
2656051562,2.3255038,48.8700407,Marella,,,
2656051563,2.3255675,48.8701382,Alain Figaret,,,
2656051571,2.3228099,48.8697320,Giambattista Valli,,,
2657674393,2.3741080,48.8519162,Petit Bateau,,,
2657717035,2.3433531,48.8523050,Démocratie Prêt-à-porter,Mo-Sa 11:00-19:30;Su 14:00-19:00,,Boulevard Saint-Michel
2659652543,2.4573531,48.9358462,Universal Mode,,,
2661514557,2.4591128,48.9363196,Style Row,,,
2661537454,2.4596760,48.9362244,Peau d'Ange,,,
2669085327,2.3479363,48.8584678,Mad Vintage,,,
2671067679,2.3563803,48.8300565,Guerrisol,Mo-Sa 10:30-19:30,,
2677136271,2.4532483,48.9206063,Ronde et Belle,,,
2677145790,2.4524865,48.9204829,Uranium Club,,,
2677146504,2.4524007,48.9204406,Uranium Kid's,,,
2677147665,2.4521539,48.9203137,Uranium,,,
2677175362,2.4521378,48.9195876,GMV,,,
2680653216,2.2990392,48.8721316,Hugo Boss,,,
2684147060,2.3758220,48.8533826,Balibaris,,,Rue de Charonne
2688112534,2.1716014,48.8859444,Model's,,,
2689475506,2.3004275,48.8724551,Milady,,,
2696636920,2.3037097,48.8567710,Liolà,,,
2697524470,2.2797897,48.8475351,Cuirs et Fourrures du Front de Seine,,,
2700277774,2.3253830,48.8236148,Sandra,,,
2702859052,2.1868576,48.8825732,La Halle aux Chaussures,Mo-Sa 10:00-19:00,,
2707426321,2.3576100,48.8240863,Bilatéral,,,
2707426335,2.3588149,48.8221587,Guerrisol,,,
2708917283,2.3624078,48.8544137,Aux Comptoires du Chineur,,,Rue Saint-Paul
2709028164,2.4762485,48.7640221,Aubert,,,
2724261529,2.4345098,48.8454257,Blaise,,,
2727224600,2.4491761,48.9189085,Saaf,,,
2727225572,2.4489562,48.9187993,105e Avenue,,,
2727230981,2.4485109,48.9186653,New Shop,,,
2727232215,2.4488596,48.9184926,P.A. Style,,,
2730588689,2.3291097,48.8546575,Daniel Crémieux,,,
2730588691,2.3307449,48.8541941,Ralph Lauren,,,
2733570089,2.2962403,48.8779890,Etam,,,
2733570091,2.2964144,48.8779466,Gap,,,
2733570092,2.2971303,48.8777959,Celio,,,
2733570097,2.2961804,48.8780150,Oliver Grant,,,
2733577379,2.2957771,48.8781010,Kookaï,,,
2733610980,2.2935268,48.8786137,Bianca,,,
2733610985,2.2937156,48.8785732,J. Martin,,,
2733610987,2.2938399,48.8785486,C. G. de Mauriac,,,
2733610989,2.2936094,48.8789763,Lacoste,,,
2733611001,2.2938456,48.8789179,Sandro,,,
2734123360,2.4484507,48.9185458,Nathalie,,,
2734125020,2.4483327,48.9185000,A.deF.,,,
2734136376,2.4480486,48.9183625,Jules Enfant,,,
2734140872,2.4482468,48.9182215,Jules...La Suite,,,
2734147171,2.4480859,48.9181474,Charlanne,,,
2734148395,2.4478552,48.9182779,Jolie Mode,,,
2742206530,2.4471099,48.9179128,Rony Prix,,,
2745637272,2.3068899,48.8560827,Kerrymara,,,
2750250758,2.3398669,48.8662130,Cyrillus,,,
2750316251,2.3545111,48.8324535,Catex,Mo-Su 10:00-13:30  Mo-Sa 14:30-19:00,,
2753780768,2.4343020,48.8483437,Planète Séduction,,,
2758385974,2.4468526,48.9177835,Cactuss,,,
2758527139,2.3277307,48.8518625,Berluti,,,
2758817949,2.2929180,48.8859640,Estelle,,,
2769807629,2.3496920,48.8678570,Polo,,,
2770625316,2.3518935,48.8362283,Mondial griff.com,,,
2770625354,2.3519585,48.8664910,Yuka,,,
2772165624,2.3499587,48.8677880,Chic Life,,,
2788471584,2.3496933,48.8397950,Karl Marc John,,,
2788471590,2.3498433,48.8398764,Le 137,,,
2788471614,2.3497672,48.8406276,Pacific Prêt-à-porter féminin,,,
2788471641,2.3495482,48.8413277,Sherpa,,,
2788471643,2.3495532,48.8413700,Kin,,,
2788471649,2.3495957,48.8417122,Chromatic,,,
2788471650,2.3497618,48.8417363,Nina Kendosa,,,
2788471660,2.3498193,48.8420128,Accessorie's,,,
2788471670,2.3498354,48.8423832,Chromatic,,,
2788471675,2.3496500,48.8425532,Phil Defer,,,
2788471679,2.3496145,48.8427069,Ultra Orange,,,
2792128328,2.2794770,48.8801150,Ventilo,,,Rue de Chartres
2792146018,2.2800380,48.8814880,Acanthe,,,
2800841612,2.3368273,48.8527746,Father & Sons,,,
2803415002,2.2867492,48.8012554,,,,
2804975263,2.2892167,48.8002299,Segnorita,,,
2804975266,2.2893172,48.8001782,Pourquoi Pas !,,,
2805709795,2.2874543,48.8009774,Luz in the Sky,,,
2806710510,2.3253904,48.8686022,MinaPoe,,,
2806711691,2.3250747,48.8688448,Anna Marchetti,,,Rue du Chevalier de Saint-George
2811487002,2.2119743,48.8631884,Corolles Lingerie,Tu-Sa 10:00-19:30; Su 9:30-13:30,,
2818180645,2.2377101,48.8806195,Hype Square,,,Rue Jean Jaurès
2819491391,2.3849161,48.8110382,Pooupies Valley,,,Promenée Marat
2822380201,2.3331780,48.8735310,Un Deux Trois,Mo-Sa 10:00-20:00,,Rue de la Chaussée d'Antin
2822386501,2.3331350,48.8736550,Edelweiss,,,
2822387801,2.3331080,48.8736940,Etam,,,
2822396903,2.3323760,48.8747750,Madlyne,,,
2822398801,2.3329550,48.8740340,Tab,,,
2822399501,2.3329070,48.8741500,Orchestra,,,
2822399502,2.3324460,48.8752000,Sergent Major,,,
2822409301,2.3327430,48.8745140,Bréal,,,
2822409302,2.3327240,48.8745910,Caprices d'Antin,Mo-Fr 10:00-19:15  Su 11:00-19:00,,
2822409303,2.3326630,48.8746800,Stradivarius,,,
2822411001,2.3324960,48.8745390,Catherine Gérard,,,
2822412701,2.3324100,48.8746710,Morgan,,,
2822414001,2.3326600,48.8747110,Eurodif,,,
2822415601,2.3323490,48.8748210,Calzedonia,,,
2822419201,2.3323270,48.8749340,Sinéquanone,Mo-Sa 10:00-19:00,,
2822422201,2.3325130,48.8750470,Shirley,,,
2822422202,2.3319680,48.8757030,Lola Jones,Mo-Sa 10:30-19:30,,
2822422301,2.3322550,48.8750430,Maracamicie,,,
2822427604,2.3320250,48.8755210,Valege,,http://valege.com/fr/,Rue de la Chaussée d'Antin
2822427802,2.3321100,48.8753660,Antonelle,Mo-Sa 10:00-19:00,,
2822427803,2.3320600,48.8754670,Narda,,,
2822439601,2.3320460,48.8761090,Shangaï,,,
2822440401,2.3318320,48.8760010,Reality Pear,,,
2823142401,2.2862640,48.8806770,Cardinali,,,
2823186502,2.2871900,48.8800660,Golfino,,,
2823197501,2.2874180,48.8804030,Le Chameau,,,
2823221501,2.2887410,48.8801010,Tape à l'Œil,,,
2823258301,2.2887280,48.8818500,Maison de la Danse,,,
2823331682,2.2885359,48.8035168,Lola & Co,,,
2826089401,2.3269980,48.8761520,Okaïdi,Mo-Sa 10:00-20:00,,
2826860413,2.3750355,48.8897095,Valege,,,
2843829819,2.4331708,48.8486333,Rêves et Calins,Tu-Fr 10:30-17:30,,
2849884002,2.3552016,48.8586035,The Kooples,,,
2853192001,2.2915330,48.8768990,Fraza,,,
2853245501,2.2910970,48.8778000,Good Deal,,,
2853762741,2.3285680,48.8752402,Jaqk  Boutique ephemere,Mo-Fr 09:00-17:00,https://www.jaqk-store.com/en/module/stblog/91_caumartin.html,Rue de Caumartin
2868851913,2.3283880,48.8755252,Kayen,,,Rue de Caumartin
2874225101,2.2854760,48.8814990,OF,,,
2874225504,2.2853290,48.8812150,Les Repentis,,,
2889725652,2.4378274,48.8480334,Rony Prix,Tu-Th 15:00-19:00  We Th 10:00-13:30; Tu 09:30-13:30; Fr 09:30-19:00; Sa 10:00-19:00; Su 09:30-13:00,,
2889725654,2.4377426,48.8480403,Stocks à Tous Prix,,,
2889780997,2.3728567,48.8812744,Tendance secret,,,
2889788628,2.3724544,48.8814481,Bel Air,,,
2889836413,2.3715411,48.8818432,Sultana,,,
2889908909,2.3710087,48.8820743,Le Coin des Marques,,,
2889919021,2.3724262,48.8817219,Du Pareil au Même,,,
2889949346,2.3713597,48.8821919,Karl Marc John,,,
2889977708,2.3707720,48.8824501,Generation Z Enfant,,,
2895938101,2.3223590,48.8596380,Tartine et Chocolat,,,
2897724850,2.3268506,48.8271599,Christine Laure,,,
2897724851,2.3267667,48.8269844,Devernois,,,
2897724856,2.3267947,48.8270429,Valege,,,
2897724858,2.3268945,48.8272517,Maison 123,,,
2899885794,2.3263251,48.8722357,Café Coton,,,
2899885799,2.3251060,48.8712432,Saint-James Madeleine,,,
2906424123,2.3836449,48.8758262,Boutique Chez Papa,,,
2908239605,2.3861435,48.8744200,Belair,,,
2912780871,2.3858360,48.8329051,Boardriders,Mo-Sa 11:00-21:00,,
2913183903,2.3836247,48.8744277,La Cour des Miracles,,,
2913188963,2.3849014,48.8740672,À Nous les Marques,,,
2913193878,2.3853249,48.8740370,Place des Marques,,,
2914625158,2.3733150,48.8551253,Adöm,,,
2914625159,2.3734840,48.8550106,Adöm,,,
2916514685,2.3723518,48.8802559,Rien que des marques,,,
2916553739,2.3727689,48.8808600,Degrif des stocks,,,
2916562354,2.3728252,48.8809376,Degrif des stocks,,,
2919340001,2.3668700,48.8533380,The Kooples,Tu-Fr 10:00-19:30  Mo 11:00-19:00  Sa 10:30-20:00,,
2921136401,2.3822480,48.8857593,RG pret a porter,,,
2924679919,2.4508302,48.9199943,Mod' Only,,,
2927786634,2.3718326,48.8892802,Yalouna Boutique,Tu-Sa 10:00-13:00 14:00-19:30,,
2927795615,2.3405494,48.8850392,La Boulangerie,Mo-Su 11:00-19:00,,
2927795617,2.3403292,48.8848938,Mademoiselle Bambû,,,
2927795618,2.3403378,48.8848275,Mademoiselle Montmartre,,,
2927795624,2.3398446,48.8846253,Cine Machine,Mo-Sa 12:00-20:00  Su 13:00-20:00,,
2931002314,2.4472154,48.9220061,,,,
2931002373,2.4468104,48.9220396,Lollipop,,,
2931902781,2.3873511,48.8750219,Pollen,,,
2932762702,2.2904890,48.8910660,Du Pareil au Même,Mo-Sa 10:00-19:00,,
2932766501,2.2903260,48.8910020,,,,
2932767201,2.2903700,48.8910370,Galitha,,,
2932769790,2.3328025,48.8536535,Emporio Armani,,,Rue de Rennes
2932773601,2.2904480,48.8912280,Burton of London,,,
2934428701,2.3045410,48.8831970,Ludmila Création,,,
2935106242,2.3011426,48.8491678,,,,
2935106308,2.3009878,48.8497032,Padd,,,
2937835913,2.4459743,48.9223714,Uranium Store,,,
2939320847,2.4390411,48.9272415,L'Entrepôt des Marques,,,
2954941426,2.2851585,48.8590637,Lagonda,Tu-Fr 10:00-19:00  Sa 10:30-19:00,,
